Epoch	Averagefailure_rate	Stdfailure_rate	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageQCVar	StdQCVar	MaxQCVar	MinQCVar	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossQCVar	LossAlpha	LogAlpha	Alpha	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
325	0.050000004	0.0372678	4.1750093	3.980261	12.398782	-0.5608596	2.4438639	3.0694869	15.786684	-0.60623276	22.916666	67.13228	278.0	0.0	10.566667	66.3018	677.0	0.0	1000.0	1000.0	2.0833333	1.2166667	157964.0	0.019382085889570553	8125004.0	-0.021147255	0.54550296	2.320144	-15.230526	-0.021151202	0.5453661	2.2867012	-16.751852	1.5994328	1.6395677	56.5313	-12.935656	0.6702391	1.8591923	199.6112	1e-08	2.0282085	3.7894537	75.25937	-15.549782	0.98395413	0.001826981	0.0019413127	0.047166	0.15108581	-4.342978e-05	-6.707248	0.001276299	-4.535313e-11	-18.0168	1.4976226e-08	-2.0282085	23.562225	129.50601	42436.987344264984
326	0.14166668	0.06400955	4.82456	4.976169	20.43548	-0.37547398	2.705249	3.474084	16.160543	-0.5931284	3.7916667	9.362956	32.0	0.0	42.608334	151.4696	901.0	0.0	1000.0	1000.0	2.375	1.3416667	158274.0	0.019360733944954127	8150004.0	-0.039371777	0.5572697	2.4317322	-18.585592	-0.03938768	0.5570145	2.4554472	-18.428656	1.5926116	1.6640652	54.581657	-12.769936	0.66866225	1.803286	136.85736	1e-08	1.9842925	3.6544657	101.27396	-11.83425	0.98713434	0.0018960473	0.0020266846	0.04858945	0.1533894	2.7230326e-05	-6.471473	0.0015748207	-1.9474852e-11	-18.0168	1.4976223e-08	-1.9842925	23.813019	131.2284	42568.13358831406
327	0.1	0.07071068	3.6069286	2.7854748	9.376745	-0.09973493	3.2640405	3.7903411	14.221012	-9.885876	27.125	58.374733	264.0	0.0	14.6	57.47251	461.0	0.0	1000.0	1000.0	1.625	1.65	158698.0	0.019353414634146342	8175004.0	-0.049168956	0.54634124	2.4458747	-14.567356	-0.049169935	0.5462249	2.4779773	-14.829693	1.5926509	1.6821407	56.536102	-15.449013	0.6719708	1.8627119	184.52197	1e-08	1.9433365	3.399277	76.52429	-10.994714	1.0170555	0.0017706896	0.0018300801	0.050356388	0.15697615	8.340976e-05	-6.564835	0.0014522731	-1.90448e-11	-18.0168	1.4976226e-08	-1.9433365	23.86166	129.72049	42697.8342730999
328	0.075	0.036324162	3.9859607	4.6533327	18.202623	-0.4701859	2.3610983	3.3506649	18.360802	-7.1142383	19.25	69.71607	366.0	0.0	18.641666	87.9638	668.0	0.0	1000.0	1000.0	1.9285715	1.1916667	159237.0	0.01936012158054711	8200004.0	-0.038295306	0.52339846	2.3080773	-9.642266	-0.03829725	0.52331376	2.3326516	-9.794046	1.5800098	1.6853386	57.261425	-18.15449	0.6773639	1.8345708	156.02852	1e-08	1.9889103	3.4767148	81.32789	-12.725084	0.9086158	0.0015911385	0.0016280848	0.049052265	0.15403734	2.8023891e-05	-6.4398613	0.0016533782	3.6144438e-11	-18.0168	1.4976223e-08	-1.98891	23.650698	131.492	42829.42253637314
329	0.050000004	0.0372678	3.7422621	3.2276382	12.061031	-0.5017095	2.758751	4.1721835	21.495588	-0.611805	9.958333	23.078632	103.0	0.0	4.4333334	20.341555	149.0	0.0	1000.0	1000.0	1.875	1.3583333	159476.0	0.019330424242424243	8225004.0	-0.014682149	0.5072533	2.3667102	-8.478475	-0.014683195	0.5071608	2.412311	-8.261063	1.5784001	1.6711004	53.625923	-19.638062	0.684275	1.8510314	163.8638	1e-08	1.9540919	3.4190547	88.77696	-13.455146	1.0027543	0.00148481	0.001531062	0.048496373	0.1524189	6.81177e-05	-6.3765283	0.0017534994	-4.2105094e-11	-18.0168	1.4976226e-08	-1.9540918	23.925095	129.51375	42958.859290361404
330	0.075	0.014433756	3.7086096	2.8195517	10.696634	-0.33075324	1.9183718	2.4990642	15.50687	-0.6184494	45.25	130.25432	606.0	0.0	19.308332	85.91797	639.0	0.0	1000.0	1000.0	1.75	0.8833333	160585.0	0.01940604229607251	8250004.0	0.022448087	0.5076806	2.370849	-7.2731915	0.022449922	0.5076188	2.390333	-7.2368593	1.566041	1.6287913	41.307365	-19.233812	0.6938929	1.8349947	172.10829	1e-08	2.0005295	3.4304278	79.31973	-13.07052	0.8972415	0.0014261792	0.0014469058	0.04754755	0.14724474	8.612407e-06	-6.588844	0.0014243744	-3.0751884e-11	-18.0168	1.4976223e-08	-2.0005298	23.901588	131.58868	43090.69631266594
331	0.050000004	0.016666668	4.66686	5.5877686	20.822582	-0.2287144	2.857705	3.7662678	21.975927	-0.61520284	10.291667	20.009329	71.0	0.0	26.158333	137.74287	892.0	0.0	1000.0	1000.0	2.375	1.3833333	160866.0	0.01938144578313253	8275004.0	0.04232096	0.5131385	2.2050061	-7.4305725	0.0423212	0.51310486	2.2275424	-7.563591	1.5690331	1.6225779	34.47944	-16.520472	0.6874907	1.8312547	173.28976	1e-08	1.994169	3.5402083	83.8969	-11.819486	0.875582	0.0014708791	0.0014836722	0.04709382	0.14648302	1.104222e-05	-6.5844297	0.0014102343	-4.2956104e-11	-18.0168	1.4976226e-08	-1.9941691	23.550581	129.89413	43220.47892475128
332	0.108333334	0.04330127	3.5444846	4.278525	15.323821	-0.1767345	2.815152	3.356613	16.67516	-0.4587331	14.428572	47.834854	250.0	0.0	11.716666	35.60435	209.0	0.0	1000.0	1000.0	1.7857143	1.3416667	161213.0	0.019364924924924923	8300004.0	0.04743424	0.5158757	2.3571455	-7.89589	0.04743509	0.51580846	2.328611	-7.933426	1.5783702	1.5825988	45.193	-18.037539	0.67126757	1.7944282	166.73405	1e-08	1.9744277	3.4908912	74.14074	-12.538099	0.7584835	0.0015066521	0.0015359824	0.045903135	0.14253245	3.9461374e-05	-6.583792	0.0014228312	8.298426e-12	-18.0168	1.4976223e-08	-1.9744277	23.458672	131.45844	43351.94323301315
333	0.041666668	0.027638542	3.3659725	3.9554412	14.510761	-0.4571784	2.7778556	3.6261346	20.502607	-0.298894	19.875	50.389576	229.0	0.0	10.725	60.04137	461.0	0.0	1000.0	1000.0	1.5833334	1.3083333	161690.0	0.019364071856287426	8325004.0	0.048310917	0.50555474	2.1507397	-5.74259	0.048312653	0.50548506	2.160536	-5.806432	1.581309	1.5671932	39.07678	-17.670237	0.67222387	1.771983	145.48665	1e-08	1.9712139	3.6104634	80.387405	-12.963657	0.77197886	0.0013659527	0.001395658	0.04826914	0.14617713	4.087233e-05	-6.5956593	0.0014108128	3.5736082e-12	-18.0168	1.4976226e-08	-1.971214	23.820257	129.905	43481.78312063217
334	0.075	0.036324162	5.297159	5.476795	23.069227	-0.59461355	2.5299308	2.7768333	12.09125	-0.4882656	7.625	14.061806	51.0	0.0	13.508333	61.108364	427.0	0.0	1000.0	1000.0	2.5416667	1.2083334	161873.0	0.019328119402985074	8350004.0	0.06880187	0.49811077	2.1237154	-4.962196	0.06881336	0.49800834	2.140402	-4.9186144	1.588492	1.5638139	41.439297	-17.245325	0.67496216	1.8230021	149.89684	1e-08	1.9724752	3.4255457	74.576	-13.643986	0.7976445	0.0012988793	0.0013313821	0.04605399	0.1433805	3.092943e-05	-6.625268	0.0013588266	-3.1760827e-11	-18.0168	1.4976223e-08	-1.9724752	23.910345	131.5929	43613.27842116356
335	0.20833334	0.12332207	5.9119077	3.9590554	13.143083	0.25591725	5.675866	5.51271	24.849495	-0.31398275	6.375	16.597721	59.0	0.0	37.533333	107.19273	760.0	0.0	1000.0	1000.0	2.875	2.7083333	162039.0	0.019290357142857144	8375004.0	0.10139477	0.49754587	2.3702135	-6.907031	0.1013979	0.49744663	2.365837	-6.9922466	1.5909114	1.5820594	36.833504	-17.873108	0.6802142	1.8657205	168.81744	1e-08	2.0374205	3.5077362	74.88504	-13.149075	0.776184	0.0012644887	0.0013048698	0.049812995	0.14901137	-3.8998787e-05	-6.6212316	0.0013774975	-2.3334666e-11	-18.0168	1.4976226e-08	-2.0374205	24.085035	130.03804	43743.32447338104
336	0.13333334	0.047140453	5.938169	6.18035	22.038044	0.10234766	2.8964753	4.2070346	20.765982	-1.0538105	20.25	32.676582	143.0	0.0	24.508333	86.63226	586.0	0.0	1000.0	1000.0	2.9285715	1.4166666	162593.0	0.019298872403560832	8400004.0	0.13783213	0.49418762	2.4326873	-5.440417	0.13783371	0.49412024	2.4149027	-5.4527864	1.5792465	1.5532458	36.005753	-19.761158	0.6881144	1.9115349	201.94269	1e-08	1.9984607	3.446975	70.72703	-12.101247	0.7596007	0.0012428019	0.0012736287	0.048268385	0.14510088	4.8047823e-06	-6.5451837	0.0014644375	-5.45491e-11	-18.0168	1.4976223e-08	-1.9984604	24.006783	131.5863	43874.91322875023
337	0.15833333	0.06821128	6.513532	4.6746325	17.812725	-0.21737276	3.3200548	3.5963945	22.936857	-0.37083766	12.375	27.156664	121.0	0.0	40.775	127.91309	830.0	0.0	1000.0	1000.0	3.1666667	1.5666667	162890.0	0.019276923076923077	8425004.0	0.17612483	0.4846477	2.3777723	-3.6750202	0.17612244	0.4845758	2.3655078	-3.656377	1.5786442	1.5589374	37.33532	-22.338312	0.6801176	1.8887311	197.10483	1e-08	1.9933748	3.4923356	83.817184	-12.520365	0.6486662	0.0012028395	0.0012404862	0.048589133	0.1464009	4.633526e-06	-6.657328	0.0013254612	-6.7894032e-12	-18.0168	1.4976226e-08	-1.9933748	23.659233	129.61542	44004.558755636215
338	0.19166668	0.10374916	6.3417706	6.336694	20.09586	-0.28278643	3.8662028	4.6217637	20.838837	-0.5480958	52.75	93.62436	287.0	0.0	47.575	157.84557	932.0	0.0	1000.0	1000.0	3.125	1.8416667	164156.0	0.0193694395280236	8450004.0	0.1937603	0.4748278	2.4082556	-4.2183876	0.193759	0.47478116	2.383534	-4.0766563	1.5822905	1.5484585	36.201195	-12.002634	0.67369866	1.8903372	209.24026	1e-08	1.9766378	3.489133	70.91838	-12.993474	0.6129393	0.001172464	0.0011945411	0.046342045	0.14265722	4.3113392e-05	-6.5664644	0.001434447	-2.0092435e-12	-18.0168	1.4976223e-08	-1.9766377	23.939156	131.57979	44136.13968038559
339	0.21666667	0.07264832	5.8219085	4.823845	18.689852	-0.7985026	4.742592	5.271841	23.41215	-0.44957206	13.666667	27.145697	134.0	0.0	34.883335	107.311005	721.0	0.0	1000.0	1000.0	2.9166667	2.2916667	164630.0	0.019368235294117648	8475004.0	0.19934088	0.46925265	2.3664675	-3.9156837	0.19934066	0.46918607	2.3588252	-3.708622	1.5751276	1.5492986	36.05579	-10.120247	0.6763681	1.8605374	213.55826	1e-08	1.9733421	3.6113594	64.59675	-15.869276	0.61901546	0.0011762246	0.0012051504	0.04709546	0.14303465	4.1108553e-05	-6.62311	0.0013478061	-1.7453731e-11	-18.0168	1.4976226e-08	-1.973342	23.663465	129.42926	44265.613387584686
340	0.18333334	0.068718426	6.799859	5.898686	20.494783	-0.3060324	5.0137663	5.075782	26.728071	-0.5307372	40.535713	89.935486	371.0	0.0	33.808334	99.56114	680.0	0.0	1000.0	1000.0	3.3214285	2.45	165619.0	0.019427448680351907	8500004.0	0.2163978	0.48237634	2.223494	-4.323739	0.21639685	0.48230186	2.2281125	-4.150235	1.5541078	1.5255091	30.261944	-9.702141	0.68950725	1.8581172	147.56836	1e-08	1.977175	3.480403	65.46971	-10.845276	0.5913748	0.0012140818	0.0012474068	0.045053788	0.13812523	2.795957e-05	-6.653508	0.0013011533	-1.5411793e-11	-18.0168	1.4976223e-08	-1.9771751	23.594112	131.49744	44397.76219201088
341	0.15	0.037267797	6.604673	5.514779	18.82158	-0.3123842	4.174187	5.421492	24.659864	-0.82856953	28.291666	74.91522	364.0	0.0	25.983334	106.88693	916.0	0.0	1000.0	1000.0	3.5	2.0083334	166378.0	0.019459415204678362	8525004.0	0.23947616	0.4843406	2.2760096	-4.106506	0.23947391	0.48430145	2.2736804	-3.7805486	1.5481545	1.4808098	33.385036	-8.474758	0.6890452	1.8580381	180.88446	1e-08	1.9925859	3.5431798	73.17518	-11.667157	0.4969295	0.0012090427	0.0012279458	0.043605555	0.13465482	1.8009527e-05	-6.607616	0.0013771827	7.0894102e-12	-18.0168	1.4976226e-08	-1.992586	23.547354	130.33833	44527.56476187706
342	0.125	0.03632416	5.4127846	5.1083193	17.541853	-0.48587334	4.532631	4.9446235	20.189146	-1.3142743	27.916666	46.4237	181.0	0.0	18.725	66.955696	482.0	0.0	1000.0	1000.0	2.75	2.175	166969.0	0.019471603498542274	8550004.0	0.24329463	0.48100305	2.1723218	-4.337301	0.24329509	0.48097464	2.181619	-4.7944956	1.5723447	1.5016408	41.84524	-7.660368	0.6683212	1.8498683	183.07727	1e-08	2.0085363	3.6021388	67.515	-10.823643	0.59274846	0.0012350384	0.0012458339	0.043670166	0.1364914	-7.8777375e-06	-6.67086	0.0012969032	-4.438486e-11	-18.0168	1.4976223e-08	-2.0085363	23.836647	131.4389	44658.78763580322
343	0.23333335	0.06666667	4.611529	4.3414664	19.39455	0.20314512	3.6530893	4.022042	18.255194	-0.36160636	14.125	25.82362	109.0	0.0	70.74167	196.60126	944.0	0.0	1000.0	1000.0	2.125	1.7833333	167400.0	0.01946511627906977	8575004.0	0.24182266	0.47621837	2.1379669	-4.5939884	0.24182196	0.47618636	2.140053	-4.6167827	1.5855334	1.536504	45.600296	-8.032448	0.6570066	1.8813086	153.26178	1e-08	2.0207572	3.419661	80.412	-11.750667	0.5683158	0.0012181182	0.0012327945	0.046500266	0.14238288	-2.706326e-05	-6.5923877	0.0013880748	-2.0314077e-11	-18.0168	1.4976226e-08	-2.0207572	23.400017	129.14565	44788.14411377907
344	0.24166667	0.08620067	3.433924	3.8838322	13.717615	-4.4944625	3.633558	4.300705	21.858963	-0.62631017	12.75	24.367168	93.0	0.0	64.075	187.23381	913.0	0.0	1000.0	1000.0	1.75	1.7583333	167664.0	0.01943930434782609	8600004.0	0.25692248	0.47711205	2.1540847	-3.6360447	0.25692183	0.47707593	2.1317294	-3.747778	1.5847484	1.5002278	47.247032	-6.706249	0.6431604	1.8190639	152.25668	1e-08	1.9669175	3.2744048	66.63577	-11.409003	0.5233935	0.0011554153	0.0011705484	0.04297699	0.13511437	5.4264277e-05	-6.581485	0.0014396855	-2.6617554e-11	-18.0168	1.4976223e-08	-1.9669178	23.671686	131.65895	44919.725410461426
345	0.18333334	0.05	4.788594	3.90967	13.624751	-1.0646287	3.7049723	4.8979683	22.395765	-0.24279316	14.458333	22.799816	83.0	0.0	65.375	192.7421	900.0	0.0	1000.0	1000.0	2.375	1.7916666	168011.0	0.019423236994219654	8625004.0	0.27436408	0.47971982	2.1188254	-3.228077	0.2743636	0.4796799	2.0862358	-3.1206033	1.5862616	1.4664642	41.189236	-6.2033424	0.6384511	1.8209077	216.26834	1e-08	1.9765767	3.3411915	76.78788	-12.529852	0.46160007	0.0011909073	0.0012073475	0.04374719	0.13521777	3.3727083e-05	-6.561909	0.0014273942	-1.0963024e-11	-18.0168	1.4976226e-08	-1.9765766	23.632803	129.60892	45049.37307858467
346	0.21666667	0.016666666	6.8573513	4.8124623	15.501856	0.27156436	5.187558	5.417878	22.690037	-0.45949936	24.541666	51.79525	179.0	0.0	72.625	194.57234	919.0	0.0	1000.0	1000.0	3.5	2.55	168628.0	0.019438386167146975	8650004.0	0.28927293	0.4702512	2.0931787	-3.2313676	0.28927395	0.4702115	2.0931442	-3.2007504	1.5828376	1.4229369	30.653755	-6.352953	0.64157015	1.816465	214.90347	1e-08	2.0257893	3.3326416	74.111206	-11.69391	0.37875605	0.001109516	0.0011253661	0.042753194	0.13294186	-3.51578e-05	-6.640537	0.001347178	1.6812695e-11	-18.0168	1.4976223e-08	-2.0257893	23.551464	131.02557	45180.40028882027
347	0.19166666	0.027638538	4.416966	5.138578	21.892185	0.016770154	3.4387395	4.1846657	19.30733	-9.107613	22.75	32.26227	126.0	0.0	37.125	131.14961	964.0	0.0	1000.0	1000.0	2.0	1.7	169174.0	0.01944528735632184	8675004.0	0.2908318	0.4643516	2.0284019	-2.9032044	0.29083234	0.46431297	2.0232654	-2.8751905	1.5839584	1.3987056	30.261057	-6.6020794	0.6491326	1.8272359	213.14221	1e-08	1.9257607	3.4752314	67.36459	-12.378465	0.36749354	0.0010932136	0.0011075585	0.042132884	0.13216907	9.939903e-05	-6.670559	0.0013134714	1.5505165e-11	-18.0168	1.4976226e-08	-1.9257607	23.721928	129.62827	45310.016891002655
348	0.15833333	0.075920284	6.5079045	4.0384154	14.785383	0.5681145	3.816363	4.476899	22.735687	-0.9334684	54.964287	103.365326	435.0	0.0	39.458332	146.82812	888.0	0.0	1000.0	1000.0	3.0714285	1.7583333	170685.0	0.01956275071633238	8700004.0	0.31197846	0.47069937	2.0250437	-3.0087194	0.31197852	0.47065505	2.0432525	-3.0130868	1.5991517	1.4151452	27.670805	-10.448902	0.63020253	1.8184152	201.46373	1e-08	2.0241635	3.5869124	71.17606	-12.399319	0.39017135	0.0011613058	0.0011760333	0.042733144	0.13388216	-2.1129823e-05	-6.5447183	0.0014613646	1.9915476e-12	-18.0168	1.4976223e-08	-2.0241637	23.734337	132.17992	45442.134736061096
349	0.275	0.09537936	4.0995235	4.8959565	20.295774	-0.5240255	4.1361127	4.557756	24.238512	-3.1444476	7.0416665	12.377665	44.0	0.0	77.558334	193.24973	923.0	0.0	1000.0	1000.0	2.0	1.9416667	170864.0	0.019527314285714286	8725004.0	0.34166172	0.47456628	2.0413988	-2.8922024	0.34166244	0.47452083	2.0226803	-2.9178717	1.6238303	1.4444261	27.36437	-9.980946	0.6172167	1.887703	268.44623	1e-08	1.9889843	3.3328176	74.78173	-12.455408	0.5296171	0.0012478641	0.0012639512	0.042732425	0.13511439	2.0762354e-05	-6.4723754	0.0015739528	-9.103642e-11	-18.0168	1.4976226e-08	-1.9889842	23.585495	129.98709	45572.13573503494
350	0.108333334	0.049300667	4.81265	5.4195933	18.49638	-0.5752199	4.195356	5.5720487	23.899809	-0.60106814	11.833333	29.73167	148.0	0.0	36.483334	134.04404	789.0	0.0	1000.0	1000.0	2.3333333	1.9916667	171138.0	0.019502905982905983	8750004.0	0.34851497	0.47518417	2.1220694	-2.6642537	0.34851763	0.4751243	2.090142	-2.711115	1.6377997	1.4780903	30.530794	-8.892538	0.6032296	1.9321994	277.62344	1e-08	2.010024	3.1828637	59.73748	-11.518096	0.51373774	0.001255994	0.0012793335	0.042993363	0.13918692	-1.584949e-05	-6.5226383	0.0014900697	-6.092635e-11	-18.0168	1.4976223e-08	-2.0100238	23.683937	131.67123	45704.27235221863
351	0.20833334	0.098248556	3.571873	3.3905804	14.083643	-1.1655109	3.0942655	3.6297662	17.287313	-0.627964	20.666666	56.292145	279.0	0.0	30.533333	96.40694	724.0	0.0	1000.0	1000.0	1.625	1.425	171652.0	0.01950590909090909	8775004.0	0.35412416	0.4788841	2.0714736	-2.6396375	0.35412228	0.47883388	2.0653963	-2.6657267	1.6389923	1.4400913	29.850807	-13.236092	0.5939159	1.8545572	313.98004	1e-08	1.975589	3.2146406	60.69682	-11.2959	0.4842995	0.001254102	0.0012790957	0.04233726	0.13432379	4.2459185e-05	-6.5577383	0.0014320367	-7.9070445e-11	-18.0168	1.4976226e-08	-1.9755893	23.675404	129.92378	45833.67969942093
352	0.2916667	0.09824855	4.2016797	3.7359846	16.047092	-0.078116104	3.9093263	4.1795406	20.590263	-0.9333932	36.642857	58.26002	209.0	0.0	89.925	212.82967	941.0	0.0	1000.0	1000.0	1.8571428	1.825	172660.0	0.01956487252124646	8800004.0	0.35963503	0.48748592	2.1121876	-2.5984168	0.35963503	0.48742047	2.1268945	-2.6368456	1.6463089	1.4470456	31.68186	-12.723869	0.5865597	1.7509762	221.88298	1e-08	1.9961233	3.3098955	53.476025	-14.089684	0.5019556	0.0013503408	0.0013795166	0.042623173	0.13659774	7.898975e-06	-6.4976683	0.0015270257	-8.8863715e-11	-18.0168	1.4976223e-08	-1.9961232	23.972233	131.61433	45965.31092905998
353	0.1	0.10274024	4.758707	3.9852164	13.209163	0.24924666	3.1229408	3.944653	18.601534	-1.6116364	23.0	38.348186	127.0	0.0	20.916666	94.3289	729.0	0.0	1000.0	1000.0	2.1666667	1.4666667	173242.0	0.019575367231638417	8825004.0	0.34018308	0.49607995	2.1459413	-3.2734861	0.3401847	0.49600476	2.1439261	-3.178532	1.6540589	1.4879194	32.890793	-9.360142	0.5859891	1.8051322	199.3515	1e-08	2.0000768	3.2822092	50.117737	-12.638758	0.5652009	0.0014360535	0.0014695168	0.04339257	0.14020038	5.1481275e-06	-6.464985	0.0015987707	-9.473024e-11	-18.0168	1.4976226e-08	-2.0000768	23.726152	129.97737	46095.36989378929
354	0.125	0.06821127	5.317804	5.630689	21.494072	0.10640429	4.006811	4.579207	22.862335	-2.7980936	22.625	48.453426	203.0	0.0	26.325	112.892876	936.0	0.0	1000.0	1000.0	2.5	1.95	173813.0	0.01958456338028169	8850004.0	0.3131901	0.49952298	2.1713824	-4.011877	0.3131932	0.49943152	2.1921046	-3.9899192	1.6551069	1.4726473	32.173008	-10.824266	0.586363	1.9211395	279.2355	1e-08	1.9656309	3.3341546	63.211872	-12.585154	0.556328	0.0014825076	0.0015231792	0.043381296	0.13794741	5.663479e-05	-6.471909	0.0015838166	-7.1212994e-11	-18.0168	1.4976223e-08	-1.9656309	23.631912	131.82114	46227.137315034866
355	0.19166666	0.07216879	4.625482	3.7114267	13.143646	-0.51640606	3.187789	3.0324411	13.200665	-0.7144521	60.583332	139.24915	673.0	0.0	17.583334	66.79666	621.0	0.0	1000.0	1000.0	2.125	1.4333333	175209.0	0.019686404494382023	8875004.0	0.29468805	0.5012136	2.0831966	-4.1523232	0.29468837	0.5011374	2.1093357	-4.0744724	1.6570587	1.5021017	35.21522	-14.035009	0.5834887	1.8894302	297.691	1e-08	1.9994557	3.4418342	76.02479	-12.095816	0.60727584	0.0014684502	0.0015085633	0.044283308	0.14125454	3.662977e-06	-6.515329	0.0015033614	-8.32515e-11	-18.0168	1.4976226e-08	-1.9994557	23.942219	129.75952	46356.85716843605
356	0.20833334	0.027638538	6.328842	5.9417133	21.170174	0.010520994	4.41266	4.294364	21.847359	-0.19734685	21.928572	57.78713	258.0	0.0	33.166668	94.404915	549.0	0.0	1000.0	1000.0	3.0	2.0416667	175823.0	0.019700056022408964	8900004.0	0.29310906	0.505777	2.0188613	-4.728503	0.29310644	0.50570357	2.0289516	-4.7828755	1.6553912	1.5228087	38.75098	-15.23535	0.58670664	1.7835312	295.73502	1e-08	2.0192583	3.2364917	66.08208	-12.123438	0.68290967	0.0014983274	0.0015393907	0.045061268	0.14347866	-3.1040156e-05	-6.465988	0.0015747007	-1.1839431e-10	-18.0168	1.4976223e-08	-2.019258	23.775442	131.90395	46488.760248184204
357	0.10833334	0.027638542	4.885099	4.985391	18.609192	-0.2150354	4.0913215	4.295219	20.918356	-2.7133605	16.333334	25.764423	109.0	0.0	19.558332	84.175285	821.0	0.0	1000.0	1000.0	2.25	1.95	176238.0	0.019691396648044694	8925004.0	0.2816344	0.5079736	1.9746376	-5.230226	0.2816312	0.50789917	1.9751515	-5.1856394	1.6563122	1.5152282	36.18004	-13.370842	0.59027046	1.8145374	279.39337	1e-08	1.984429	3.271144	61.029835	-13.563635	0.72138727	0.0015608848	0.0016009602	0.044371396	0.14048049	3.0388986e-05	-6.449887	0.0016006015	-1.4219988e-10	-18.0168	1.4976226e-08	-1.9844289	23.68186	129.5249	46618.313251018524
358	0.10000001	0.04082483	3.7811863	5.890694	23.781273	-2.250974	3.7458105	4.2595778	23.248497	-0.59002703	24.541666	62.95831	301.0	0.0	16.875	64.13469	476.0	0.0	1000.0	1000.0	2.0	1.7333333	177014.0	0.01972300835654596	8950004.0	0.26228803	0.523433	2.0545247	-7.0091467	0.26228613	0.5233589	2.0565364	-6.9373093	1.6497979	1.5701444	36.859035	-11.299637	0.5997854	1.854951	214.43535	1e-08	1.9771242	3.3857155	72.20128	-11.989136	0.82804316	0.0016600582	0.0017023735	0.04867481	0.14956352	3.6900743e-05	-6.3946586	0.0017004728	-1.667364e-10	-18.0168	1.4976223e-08	-1.9771242	23.786037	131.42068	46749.706058740616
359	0.33333334	0.08164965	3.8497007	4.437421	15.9709635	0.04741498	3.9632695	4.782584	22.801205	-4.789383	17.0	43.465504	208.0	0.0	73.64167	162.8601	895.0	0.0	1000.0	1000.0	1.6666666	1.85	177241.0	0.019693444444444444	8975004.0	0.25452307	0.53533	2.1266246	-8.579141	0.25452188	0.5352445	2.1098075	-8.447855	1.6490926	1.5355381	36.64557	-11.741562	0.5977437	1.8341519	329.39926	1e-08	2.0042663	3.236582	61.72054	-11.8350115	0.72420543	0.001734782	0.0017822699	0.045696028	0.14375618	1.635162e-07	-6.357879	0.0017768528	-1.168744e-10	-18.0168	1.4976226e-08	-2.0042663	23.907326	129.9925	46879.66768980026
360	0.075	0.02763854	3.6829643	5.403956	24.946125	-0.07129126	2.871613	3.699864	18.581804	-1.2985384	16.607143	36.021164	142.0	0.0	18.483334	93.4671	913.0	0.0	1000.0	1000.0	1.75	1.4166666	177677.0	0.01968720221606648	9000004.0	0.23969668	0.5335278	2.1195774	-8.777977	0.23969482	0.53343123	2.0746198	-8.743772	1.6559259	1.5020827	34.657303	-12.311905	0.5909341	1.8232293	294.5366	1e-08	1.9876333	3.446892	79.609535	-14.322073	0.8059454	0.0017579084	0.0018098736	0.04595744	0.14311638	2.2182645e-05	-6.3894897	0.0017359958	-1.8182239e-10	-18.0168	1.4976223e-08	-1.9876333	23.873837	131.81921	47011.9178173542
361	0.15	0.037267797	4.712881	4.8636036	17.41989	-1.3050296	2.4125025	6.179249	20.218449	-26.152077	9.833333	24.456877	117.0	0.0	24.025	96.13353	789.0	0.0	1000.0	1000.0	2.6666667	1.5	177913.0	0.019658895027624308	9025004.0	0.21615884	0.5311375	2.0651655	-9.22413	0.21615766	0.5310504	2.0583	-9.33465	1.6648029	1.4964838	28.841036	-12.301289	0.5726368	1.7120609	197.99101	1e-08	2.0163991	3.479251	65.58969	-11.28723	0.6593578	0.0017566831	0.0018013705	0.045190483	0.14289962	-2.3671946e-05	-6.386434	0.0017337123	-8.7219315e-11	-18.0168	1.4976226e-08	-2.0163991	23.868967	130.06451	47141.60369372368
362	0.125	0.049300663	3.1616108	3.0479183	14.567402	0.17715879	2.7009668	3.1519556	15.258068	-0.7141564	22.666666	45.17251	141.0	0.0	22.866667	97.53768	881.0	0.0	1000.0	1000.0	1.2916666	1.2333333	178457.0	0.019664683195592288	9050004.0	0.17518194	0.53670704	2.0656786	-12.2639	0.17517847	0.53661877	2.0585916	-12.183548	1.6622131	1.4860117	30.634369	-13.153624	0.56963223	1.6883764	135.09105	1e-08	1.9326125	3.340726	69.6766	-11.111374	0.74568236	0.0018026069	0.0018510764	0.04594079	0.14273651	0.00012381017	-6.332366	0.0018451223	-1.1054071e-10	-18.0168	1.4976223e-08	-1.9326125	23.683786	131.35715	47273.02975845337
